19,28,26,24,1.15
67,28,20,18,1.21
71,28,48,35,1.43
84,28,16,21,0.83
254,62,19,19,0.96
255,62,22,13,1.30
307,28,13,22,0.65
308,28,7,21,0.37
338,28,14,13,0.97
339,28,38,33,1.09
588,28,18,23,0.85
789,28,17,24,0.68
790,28,51,40,1.40
791,28,16,23,0.73
823,28,21,21,0.95
824,28,17,22,0.78
869,28,22,18,1.31
870,28,28,20,1.33
1000,28,21,20,1.12
1001,28,34,32,1.00
1002,28,2,21,0.14
2373,432,27,22,1.26
2380,432,9,19,0.56
2397,432,17,15,0.95
2471,441,29,9,1.98
2472,441,26,18,1.46
2723,441,26,21,1.20
2724,441,19,27,0.75
2827,441,14,9,1.17
2888,441,20,10,1.55
3434,441,12,17,0.80
3463,441,17,23,0.74
3759,441,30,23,1.29
3873,441,11,21,0.53
3912,441,18,20,0.94
3973,441,23,11,1.46
4017,441,25,9,2.05
4324,441,21,16,1.23
4811,441,7,19,0.40
4817,441,22,13,1.49
5060,441,20,22,0.94
5061,441,22,22,0.95
5073,441,20,20,0.99
5128,441,21,14,1.27
5132,441,19,20,0.88
5805,441,13,19,0.76
5806,441,23,29,0.76
12375,1126,19,11,1.27
12376,1126,9,18,0.53
12377,1126,13,18,0.71
12486,1126,19,14,1.25
12487,1126,26,13,1.57
12488,1126,25,19,1.32
