1499,354,19,14,1.05
1500,354,23,15,1.44
1501,354,17,18,0.88
1527,354,19,15,1.29
1528,354,26,16,1.33
1529,354,28,21,1.39
3708,324,12,18,0.71
3828,324,12,12,1.01
3918,324,12,20,0.63
5821,746,16,21,0.75
5822,746,11,17,0.71
7375,710,16,14,1.00
7376,710,12,16,0.72
7377,710,13,18,0.75
8481,710,23,22,1.01
8482,710,6,19,0.34
8606,710,12,19,0.65
8607,710,14,18,0.81
8608,710,27,29,0.99
9351,710,10,16,0.70
9352,710,15,18,0.84
9353,710,15,18,0.80
9378,710,17,13,1.17
12405,1127,27,28,0.99
12406,1127,12,20,0.68
12981,356,18,16,1.17
12982,356,12,19,0.73
12992,356,18,19,0.91
12993,356,18,20,0.99
13359,1178,9,18,0.47
13360,1178,10,20,0.56
14506,181,24,23,1.05
14507,181,36,8,3.16
14508,181,19,18,1.13
14638,356,19,20,0.90
14640,356,17,18,0.97
14651,356,17,19,0.85
14655,356,14,21,0.66
14671,356,13,20,0.65
15590,356,7,16,0.53
15591,356,3,18,0.17
15665,1308,11,12,0.94
16555,181,19,22,0.81
16556,181,33,30,1.26
16681,1390,16,22,0.74
17015,1418,7,20,0.43
17019,1418,8,19,0.40
17022,1418,2,16,0.15
17059,1418,26,28,1.01
17106,1418,17,20,0.80
17114,1418,19,28,0.69
17155,1418,12,18,0.66
17183,1418,12,20,0.75
17187,1418,12,16,0.74
17191,1418,20,15,1.03
17198,1418,22,21,1.05
