22,61,21,20,1.05
23,61,13,18,0.80
1506,256,11,22,0.53
1507,256,44,29,1.63
1668,256,24,23,1.21
1669,256,18,21,0.89
1853,256,18,18,0.91
1855,256,15,16,0.92
2061,256,18,21,0.89
2062,256,15,17,0.90
2973,78,22,17,1.12
2975,78,23,33,0.72
2986,78,24,21,1.14
2987,78,19,22,0.85
2988,78,16,19,0.89
3550,78,21,15,1.18
3551,78,23,18,1.13
3714,78,14,10,1.03
3715,78,26,16,1.55
3785,78,13,9,1.18
3786,78,17,16,1.01
3835,78,23,19,1.31
3836,78,15,14,1.06
3838,78,27,19,1.42
3839,78,24,23,0.96
3842,78,20,20,0.98
3864,78,11,21,0.54
3865,78,15,21,0.74
3875,78,15,20,0.81
3876,78,23,25,0.93
3891,78,20,19,0.96
3892,78,28,25,1.14
3895,78,20,14,1.37
3896,78,18,15,1.11
3902,78,28,16,1.45
3903,78,14,17,0.82
3914,78,10,22,0.50
3915,78,11,18,0.62
4022,78,13,14,0.95
4023,78,20,33,0.72
4043,78,22,14,1.22
4044,78,12,19,0.72
4093,78,21,14,1.34
4094,78,24,24,0.99
4095,78,9,10,0.81
4121,78,15,20,0.78
4137,78,20,13,1.33
4325,78,19,17,0.99
4326,78,15,12,1.06
4327,78,23,19,1.12
4339,78,18,20,0.96
4340,78,23,15,1.37
4371,78,21,17,1.10
4405,78,11,19,0.62
4406,78,7,16,0.50
4407,78,32,15,1.87
4428,78,17,16,1.04
4429,78,8,14,0.65
4462,78,16,15,1.07
4519,78,22,21,1.06
4520,78,19,17,1.03
4564,78,13,16,0.77
4569,78,6,17,0.42
4578,78,18,16,0.98
4721,78,8,20,0.46
5107,688,44,27,1.50
5108,688,27,13,1.81
5435,688,22,19,1.21
5436,688,21,10,1.68
5886,688,22,22,1.00
5887,688,28,15,1.58
5908,688,11,16,0.69
5909,688,24,20,1.28
5910,688,14,13,0.99
5968,688,23,14,1.56
5969,688,23,12,1.62
6082,688,24,18,1.47
6092,688,22,21,1.07
6097,688,16,11,1.16
6170,688,19,24,0.85
6183,688,10,20,0.52
6184,688,27,21,1.38
6358,688,18,27,0.73
6362,688,25,9,2.05
6366,688,12,19,0.70
6667,688,35,18,1.94
6668,688,36,33,1.16
6669,688,11,20,0.52
6694,688,14,17,0.91
6695,688,28,23,1.16
6925,871,35,16,2.15
7554,688,14,21,0.64
7555,688,26,15,1.55
7556,688,19,16,1.30
8329,688,22,17,1.27
8330,688,24,21,1.07
8692,61,13,18,0.75
8693,61,14,14,0.94
8694,61,22,27,0.89
8779,61,20,12,1.50
8810,61,18,21,0.90
8856,61,21,10,1.72
8866,61,23,16,1.44
9104,871,14,21,0.71
9105,871,24,22,1.09
9106,871,17,20,0.89
9137,871,17,22,0.77
9138,871,24,22,1.26
9139,871,22,17,1.17
9157,871,26,7,2.09
9158,871,25,16,1.32
9159,871,16,22,0.78
9166,61,21,16,1.18
9677,871,21,23,0.91
9894,871,22,22,1.04
9895,871,19,22,1.01
9896,871,27,15,1.62
10293,871,28,19,1.41
10294,871,22,20,1.19
11189,871,23,21,1.07
11190,871,31,23,1.52
11191,871,22,20,1.04
11276,871,17,19,0.83
11277,871,33,41,0.81
11278,871,26,25,1.05
11396,871,7,16,0.53
11397,871,10,20,0.58
11398,871,25,16,1.46
11408,871,24,24,1.00
11409,871,18,15,1.16
11416,871,19,17,0.99
11417,871,16,22,0.80
11418,871,33,30,1.19
11454,871,22,18,1.14
11455,871,15,15,0.95
11488,871,19,18,1.07
11489,871,23,15,1.33
11490,871,9,18,0.53
11507,871,19,16,1.20
11508,871,12,20,0.67
11509,871,17,13,1.04
11526,871,9,12,0.75
11702,871,16,23,0.79
11703,871,22,16,1.21
11704,871,13,16,0.79
12101,871,10,11,0.81
12102,871,21,10,1.58
12185,871,18,24,0.76
12186,871,9,20,0.38
12504,871,21,16,1.17
12505,871,18,9,1.27
13627,61,14,17,0.80
13628,61,13,9,1.10
13861,61,18,24,0.78
13863,61,5,20,0.24
14345,61,15,9,1.29
14375,61,19,15,1.11
14483,61,20,24,0.85
14484,61,15,20,0.79
14485,61,19,17,1.13
15281,1290,19,19,0.96
15282,1290,17,19,0.88
15283,1290,31,30,1.03
16219,61,11,18,0.66
16328,61,15,23,0.65
16837,463,32,21,1.45
16838,463,28,19,1.47
16847,463,28,22,1.23
16851,463,18,21,0.92
16855,463,22,6,1.97
16859,463,20,8,1.64
