15012,13,12,21,0.56
15014,13,3,17,0.15
15016,13,21,24,0.88
15031,13,11,18,0.69
15032,13,12,20,0.69
15185,13,20,20,1.06
15186,13,22,16,1.24
15187,13,26,16,1.52
15208,13,9,19,0.51
15209,13,17,22,0.90
15215,13,21,13,1.35
15216,13,7,10,0.69
15816,1345,16,19,1.01
15817,1345,28,17,1.50
15818,1345,6,17,0.35
16356,1345,13,20,0.61
16359,1345,4,18,0.22
16424,1345,8,18,0.53
16441,1345,24,16,1.40
16602,1345,10,18,0.53
16678,1345,13,19,0.89
16685,1345,23,19,1.14
16725,1345,25,23,1.03
16726,1345,18,17,1.20
16727,1345,38,26,1.48
