41,78,11,20,0.62
42,78,13,18,0.82
55,78,12,12,0.94
56,78,21,17,1.10
57,78,17,18,0.88
63,78,20,19,1.17
64,78,9,15,0.66
65,78,17,17,0.98
68,78,9,17,0.61
76,78,23,16,1.31
94,78,26,19,1.27
95,78,22,13,1.28
195,78,21,22,0.88
196,78,17,17,1.00
364,78,15,19,0.84
423,78,20,15,1.13
424,78,14,8,1.22
573,78,13,15,0.83
574,78,24,20,1.03
682,78,14,9,1.12
683,78,20,11,1.41
690,78,27,14,1.51
691,78,14,18,0.75
1841,78,13,21,0.64
1842,78,13,18,0.80
1857,78,8,17,0.53
1999,78,12,20,0.63
2005,78,17,21,0.83
2022,78,18,14,1.13
2031,78,10,18,0.65
2067,78,17,18,0.91
2610,78,21,19,1.05
2611,78,16,17,0.89
2647,78,24,24,1.00
2648,78,10,17,0.64
2699,78,9,10,0.84
2700,78,20,11,1.49
2762,78,14,18,0.86
2763,78,19,18,0.99
2764,78,11,17,0.79
2768,78,21,12,1.35
2769,78,12,10,1.10
2770,78,10,18,0.59
2788,78,16,19,0.84
2790,78,12,8,1.18
2795,78,20,19,1.06
2796,78,22,20,1.00
2803,78,31,11,1.93
2811,78,19,14,1.08
3165,78,4,17,0.26
3166,78,13,21,0.76
3168,78,9,19,0.53
3190,78,19,17,1.04
3191,78,23,19,1.06
3213,78,18,9,1.31
3214,78,21,13,1.47
3216,78,18,17,1.08
3299,78,23,20,1.07
3300,78,19,15,1.12
3316,78,14,16,0.89
3317,78,17,19,0.91
3374,78,17,18,0.95
3375,78,11,13,0.76
3376,78,17,19,1.03
3407,78,10,11,0.84
3408,78,11,11,0.98
3466,78,19,18,0.98
3467,78,19,22,0.82
3486,78,26,7,2.24
3487,78,14,7,1.18
3496,78,29,13,1.62
3497,78,21,20,0.99
3537,13,18,17,1.09
3539,13,19,8,1.80
3546,13,21,15,1.18
3553,13,21,19,1.20
3582,13,13,18,0.72
3583,13,23,19,1.25
3584,13,12,18,0.74
3625,13,20,12,1.37
3626,13,15,19,0.81
3706,13,14,8,1.10
3707,13,21,13,1.18
3763,13,19,16,0.99
3764,13,26,21,1.17
3779,13,11,19,0.63
3780,13,20,22,0.87
3781,13,15,18,0.82
3874,13,18,21,0.92
3877,13,11,17,0.67
3980,13,36,42,0.85
3995,13,36,22,1.44
4301,13,22,23,0.86
4307,13,19,23,0.84
4329,13,21,18,1.15
4336,13,18,14,1.07
4358,13,19,20,0.90
4359,13,5,15,0.48
4391,13,25,20,1.11
4397,13,33,16,1.81
4408,13,20,21,0.96
4409,13,9,17,0.53
4424,13,12,14,0.98
4425,13,22,11,1.40
4521,13,21,16,1.36
4522,13,14,18,0.81
4523,13,15,16,0.91
4595,13,21,18,1.10
4596,13,27,23,1.15
4604,13,17,22,0.89
4605,13,20,18,1.03
4626,13,16,18,0.91
4630,13,27,23,1.18
4635,13,10,16,0.64
4636,13,24,12,1.55
4637,13,21,18,1.10
4654,13,23,22,0.95
4655,13,12,16,0.79
4656,13,30,26,1.12
4768,13,12,18,0.76
4772,13,31,18,1.61
4798,13,23,9,1.75
4799,13,23,14,1.41
4927,13,19,10,1.41
4928,13,11,9,1.10
4963,13,18,13,1.25
4964,13,18,8,1.55
4984,13,11,23,0.55
5007,13,32,16,1.61
5274,13,14,19,0.76
5275,13,36,30,1.18
5276,13,16,13,1.00
5294,13,27,25,1.13
5295,13,13,17,0.83
5308,13,6,18,0.42
5309,13,5,20,0.29
5347,13,18,19,0.91
5348,13,12,18,0.74
5349,13,28,11,2.03
5350,13,13,13,0.98
5351,13,13,18,0.76
5358,13,12,22,0.54
5359,13,8,18,0.46
5377,13,18,20,0.89
5378,13,23,10,1.74
5406,13,25,14,1.56
5407,13,20,16,1.17
5408,13,23,21,1.04
5508,13,7,18,0.37
5509,13,20,20,1.04
5512,13,16,20,0.79
5513,13,12,19,0.65
5646,13,19,17,1.08
5647,13,22,11,1.48
5648,13,23,7,1.83
5649,13,21,14,1.39
5659,13,22,10,1.62
5660,13,24,23,0.98
5668,13,29,19,1.38
5669,13,21,14,1.22
5674,13,15,13,0.99
5675,13,23,15,1.35
5732,13,17,22,0.83
5733,13,18,18,1.06
5771,13,33,29,1.09
5772,13,27,27,0.98
5773,13,9,16,0.56
