3506,41,24,30,0.87
3507,41,34,21,1.66
3515,41,19,9,1.44
3516,41,20,22,0.93
3517,41,18,19,0.99
4679,41,15,19,0.86
4680,41,17,29,0.62
4697,41,23,22,1.10
4698,41,29,16,1.62
6349,41,22,16,1.37
6374,41,13,11,1.10
6375,41,18,23,0.85
6429,41,16,18,0.95
6430,41,17,18,0.89
6487,41,15,19,0.76
6488,41,17,22,0.78
6546,41,24,10,1.85
6547,41,31,14,1.80
6853,41,15,20,0.80
6854,41,15,21,0.74
6874,41,17,26,0.65
7213,41,10,23,0.36
7233,41,8,20,0.44
8133,954,26,32,0.85
8182,954,27,22,1.27
8203,954,21,16,1.18
8597,954,18,19,0.99
8631,954,14,15,0.89
9023,954,22,15,1.25
9024,954,20,12,1.48
9054,954,26,15,1.56
9055,954,18,19,0.93
10921,283,20,23,0.82
10931,283,22,20,1.04
11371,1099,28,20,1.21
11372,1099,17,17,1.12
11378,1099,33,24,1.39
11379,1099,18,20,0.95
11468,1099,15,21,0.82
11469,1099,27,21,1.24
11470,1099,20,21,0.88
12600,3,23,22,1.09
12906,3,25,19,1.27
12972,3,18,12,1.34
