10306,757,15,21,0.80
10307,757,17,22,0.85
10308,757,19,11,1.36
10443,757,10,19,0.50
10444,757,22,24,0.91
10493,757,20,24,0.90
10494,757,19,14,1.21
10495,757,25,26,0.94
10508,757,20,15,1.11
10509,757,20,6,1.55
10526,757,23,11,1.58
10528,757,15,17,0.81
10534,757,20,10,1.68
10562,757,11,17,0.68
10567,757,17,20,0.92
10772,1078,12,9,1.10
10773,1078,16,17,0.88
11279,1078,25,19,1.30
11280,1078,12,16,0.77
11441,1078,13,19,0.70
11442,1078,7,19,0.43
11443,1078,17,13,1.04
11446,1078,19,19,1.00
11485,1078,21,21,1.06
11494,1078,6,19,0.44
11749,1078,8,19,0.37
11750,1078,14,21,0.88
11751,1078,20,12,1.46
11875,1078,13,21,0.59
11876,1078,18,10,1.24
11877,1078,16,18,0.94
11940,1078,23,21,1.07
11941,1078,22,21,1.03
11954,1078,10,20,0.49
11955,1078,11,16,0.76
12024,1078,31,29,1.13
12025,1078,11,18,0.70
12303,1078,17,24,0.71
12304,1078,21,22,1.05
12305,1078,10,18,0.58
12548,1132,13,15,0.86
12549,1132,28,15,1.51
12550,1132,14,20,0.75
12553,1132,24,16,1.24
12554,1132,13,12,0.96
12564,1132,16,19,0.82
12565,1132,34,22,1.46
12621,1132,26,23,1.08
12625,1132,17,14,1.14
12635,1132,22,17,1.08
12652,1132,23,12,1.55
12675,1132,15,19,0.89
12676,1132,6,17,0.40
12677,1132,19,12,1.34
12761,1132,26,12,1.69
12762,1132,19,25,0.73
12789,1132,18,17,1.06
12790,1132,21,13,1.35
13033,1132,20,19,1.00
13037,1132,11,18,0.61
13126,1132,9,13,0.71
13129,1132,13,13,0.90
13131,1132,17,19,0.85
13176,1132,12,22,0.55
13178,1132,10,18,0.53
13179,1132,15,23,0.66
13232,1132,13,11,1.11
13233,1132,21,18,1.22
13378,1181,13,14,0.84
13381,971,20,17,1.18
13382,971,8,16,0.65
13386,971,16,21,0.78
13387,971,17,17,1.00
13410,1132,15,19,0.83
13411,1132,13,21,0.80
13412,1132,4,16,0.24
13413,1132,18,20,0.98
13423,1132,12,21,0.62
13424,1132,12,19,0.59
13425,1132,21,21,1.01
13527,1132,9,20,0.56
13528,1132,22,16,1.21
13529,1132,24,12,1.56
13613,971,16,17,0.86
13614,971,15,9,1.22
13656,1132,18,20,0.97
13662,1132,16,18,0.81
13675,1132,11,19,0.63
13681,1132,17,7,1.51
13689,1132,6,17,0.42
13741,971,15,14,1.01
13742,971,15,12,1.09
13743,971,21,20,1.05
13814,1132,25,23,1.01
13815,1132,18,11,1.35
13816,1132,8,21,0.48
13981,1132,21,26,0.93
13982,1132,16,8,1.36
14011,1132,21,10,1.52
14012,1132,22,16,1.21
14013,1132,13,19,0.71
14029,1214,13,12,0.93
14030,1214,20,15,1.21
14033,1214,15,19,0.77
14034,1214,15,12,1.08
14038,1132,13,13,1.00
14039,1132,24,14,1.59
14048,1214,26,16,1.34
14050,1214,16,10,1.26
14055,1214,14,14,0.90
14062,1214,19,10,1.62
14063,1214,25,21,1.17
14069,1214,29,22,1.26
14138,971,23,20,1.04
14153,971,16,19,0.86
14174,1132,18,21,0.91
14175,1132,15,18,0.80
14176,1132,20,21,0.97
14177,1132,29,17,1.55
14184,1132,9,16,0.71
14276,1132,24,19,1.14
14282,1132,17,10,1.32
14305,1132,19,21,0.97
14438,971,13,15,0.81
14439,971,24,20,1.22
14465,956,20,20,1.01
14470,956,27,14,1.57
14472,956,19,15,1.03
14494,1078,2,12,0.39
14643,1078,22,19,1.23
14644,1078,18,9,1.30
14645,1078,20,15,1.28
14652,1078,22,20,1.02
14653,1078,7,17,0.47
14654,1078,27,13,1.65
14678,1078,13,16,0.82
14679,1078,23,14,1.41
14692,1078,21,8,1.81
14695,1078,20,7,1.60
14724,1078,9,17,0.65
14725,1078,7,20,0.42
14731,1078,15,16,0.86
14732,1078,27,15,1.54
14741,1078,9,17,0.54
14742,1078,13,18,0.67
14764,1078,14,20,0.70
14765,1078,16,15,0.92
14986,52,11,16,0.77
14987,52,13,19,0.72
15696,90,17,12,1.15
15697,90,17,15,1.00
15700,90,11,17,0.71
15701,90,19,19,0.93
15709,90,26,15,1.38
15711,90,16,11,1.17
15729,90,13,13,0.87
15730,90,18,20,0.92
15731,90,18,15,1.05
15926,971,25,31,0.76
15927,971,14,18,0.76
15937,90,27,22,1.18
15940,90,18,17,1.18
15959,90,14,14,0.90
16016,90,17,20,0.96
16047,90,17,17,0.96
16077,971,4,19,0.18
16089,90,12,17,0.73
16096,90,14,20,0.69
16170,90,8,18,0.44
16171,90,26,17,1.29
16173,90,13,20,0.67
16240,971,22,7,1.97
16290,1373,13,20,0.65
16293,1373,9,15,0.57
16347,971,23,17,1.28
16360,1373,21,18,1.12
16361,1373,25,19,1.26
16362,1373,14,24,0.57
16430,1373,9,17,0.54
16438,1373,17,5,1.67
16509,1373,15,18,0.89
16598,1373,21,18,1.17
16606,1373,21,3,2.22
16677,1373,13,18,0.73
16684,1373,25,20,1.23
16788,1402,10,21,0.51
16794,1402,21,19,1.07
16798,1402,14,20,0.70
16801,1402,16,14,0.99
16811,1406,15,19,0.81
17209,1429,12,18,0.70
17210,1429,16,12,1.22
17213,1429,15,20,0.78
17214,1429,4,17,0.20
17218,1429,19,14,1.12
17219,1429,15,13,1.00
17400,1378,14,19,0.75
17442,1378,14,18,0.78
17443,1378,9,16,0.57
17496,1378,7,17,0.37
17497,1378,10,17,0.60
