419,188,18,20,0.89
420,188,27,31,0.93
466,188,3,17,0.18
467,188,14,17,0.84
468,188,14,23,0.62
499,188,21,16,1.31
500,188,10,15,0.69
569,188,12,21,0.61
570,188,18,23,0.81
2935,482,14,16,0.85
2936,482,8,22,0.39
3725,482,8,19,0.47
3726,482,21,20,0.98
4559,482,9,19,0.51
4560,482,10,19,0.61
5112,482,14,18,0.86
5113,482,15,18,0.76
5114,482,11,21,0.60
5244,482,12,20,0.59
5245,482,9,18,0.57
5320,482,12,21,0.62
5329,482,17,6,1.46
5688,740,5,16,0.42
5689,740,21,22,1.05
5691,740,9,18,0.52
5700,740,22,23,1.02
