52,80,17,19,0.91
58,80,14,21,0.73
132,80,18,18,0.94
133,80,8,21,0.42
200,80,14,13,0.95
203,80,17,12,1.12
233,80,5,16,0.26
234,80,5,19,0.28
240,80,13,14,0.87
243,80,18,19,1.02
1265,80,19,27,0.69
1266,80,14,15,1.00
1267,80,26,13,1.59
1286,80,37,27,1.26
1287,80,17,23,0.74
1288,80,22,10,1.62
1416,80,9,17,0.64
1417,80,14,21,0.69
1447,80,13,18,0.85
1460,80,23,14,1.31
1868,80,12,17,0.74
1869,80,22,21,1.21
1883,80,24,21,1.16
1884,80,24,20,1.21
1885,80,25,15,1.33
1914,80,14,19,0.74
1925,80,19,21,0.93
1940,80,20,14,1.25
1941,80,6,15,0.40
1947,80,22,14,1.40
1955,80,31,6,2.48
2017,80,18,15,1.05
2030,80,21,14,1.36
2051,80,16,15,0.98
2446,80,23,20,1.09
2447,80,18,17,1.05
2448,80,13,19,0.77
2486,80,14,21,0.74
2487,80,23,19,1.25
2488,80,27,21,1.34
2581,80,19,16,1.05
2582,80,42,44,0.96
2583,80,27,18,1.41
2637,80,19,18,0.94
2639,80,10,20,0.55
3029,80,14,14,0.97
3030,80,12,23,0.55
3031,80,18,14,1.17
3062,80,11,14,0.79
3063,80,22,12,1.37
3064,80,12,18,0.72
3179,80,17,18,0.84
3180,80,8,17,0.48
3304,80,16,15,1.24
3310,80,20,20,0.98
3371,80,13,18,0.75
3372,80,27,20,1.25
3373,80,24,17,1.32
3484,80,26,11,1.80
3488,80,16,22,0.73
3492,80,22,8,2.05
3495,80,18,13,1.22
3530,80,18,14,1.11
3533,80,27,15,1.68
3552,80,15,22,0.72
3554,80,19,15,1.17
3571,80,8,19,0.49
3572,80,18,20,0.89
3592,80,23,16,1.14
3593,80,23,17,1.20
3597,80,4,19,0.31
3717,80,19,18,1.07
3733,80,22,20,1.05
3953,80,13,19,0.76
3954,80,16,19,0.85
3974,80,19,5,1.83
3990,80,19,20,0.86
4458,80,20,24,0.86
4510,80,12,19,0.72
4512,80,9,25,0.43
4710,80,22,7,1.82
4712,80,23,35,0.69
4757,80,17,25,0.74
4765,80,27,24,1.11
4812,80,15,22,0.74
4901,80,16,17,0.84
4906,80,13,16,0.85
4907,80,14,20,0.69
4909,80,19,26,0.76
4914,80,20,10,1.69
5413,80,20,16,1.14
5414,80,20,17,1.14
5621,80,14,18,0.84
5622,80,15,18,0.87
5636,80,18,21,0.92
5642,80,20,15,1.27
5659,56,17,16,1.11
5660,56,27,25,1.05
5708,56,13,16,0.79
5709,56,19,19,1.02
5721,56,14,21,0.73
5722,56,27,25,1.04
5736,56,22,20,1.13
5737,56,18,19,0.94
5738,56,9,17,0.61
5739,56,14,18,0.76
5740,56,23,18,1.44
5751,56,13,11,1.00
5752,56,25,22,1.11
6058,56,13,20,0.65
6059,56,24,20,1.15
6101,56,21,18,1.10
6102,56,16,23,0.75
6103,56,16,20,0.81
6180,56,11,15,0.71
6181,56,18,17,0.98
6390,56,22,20,1.09
6391,56,8,18,0.55
6397,56,19,18,0.98
6398,56,17,13,1.22
6611,56,6,17,0.36
6612,56,20,17,1.39
6650,56,28,15,1.74
6651,56,31,19,1.55
6713,56,9,16,0.58
6714,56,31,18,1.74
6715,56,19,20,0.96
6748,56,19,21,0.92
6749,56,22,19,1.16
6949,56,8,19,0.47
6950,56,18,17,1.14
6951,56,21,10,1.46
6987,56,17,17,1.01
6988,56,22,26,0.91
7174,22,21,19,1.11
7180,22,30,15,1.70
7301,56,20,15,1.21
7328,56,24,20,1.18
7382,56,24,17,1.22
7383,56,10,18,0.62
7526,22,25,24,1.20
7527,22,44,28,1.45
7528,22,22,17,1.27
7532,22,20,20,1.02
7533,22,22,20,1.27
7534,22,32,26,1.21
7570,22,21,18,1.07
7571,22,17,18,0.89
7687,22,11,19,0.62
7788,22,37,20,1.73
7804,22,22,18,1.30
7979,22,28,26,1.05
7980,22,28,11,1.80
8028,22,29,17,1.65
8043,22,26,12,1.77
8055,22,17,16,1.07
8060,22,10,19,0.53
8085,22,10,19,0.60
8109,22,8,17,0.47
8110,22,7,18,0.37
8158,22,9,17,0.58
8159,22,20,20,1.03
8226,22,25,20,1.25
8234,22,22,18,1.22
8248,22,17,12,1.15
8249,22,27,13,1.75
8250,22,19,20,0.97
8347,22,42,26,1.47
8394,22,18,21,0.94
8395,22,23,18,1.13
8396,22,22,25,0.85
8447,22,10,16,0.72
8472,22,28,19,1.43
8495,22,24,22,1.05
8527,22,12,21,0.58
8528,22,23,19,1.09
8546,22,25,11,1.94
8547,22,22,12,1.52
8676,22,22,20,1.12
8688,22,25,17,1.36
8723,22,15,15,1.11
8740,22,16,20,0.81
8741,22,28,19,1.33
8788,22,24,12,1.69
8789,22,19,8,1.61
8790,22,13,18,0.80
8897,22,29,14,1.56
8898,22,22,18,1.23
8899,22,29,22,1.23
9015,22,14,15,0.92
9016,22,24,17,1.24
9021,22,15,14,0.94
9022,22,23,8,1.72
9075,22,20,23,0.88
9076,22,18,19,1.06
9091,22,20,5,1.74
9095,22,8,19,0.49
9097,22,18,17,1.00
9183,972,25,19,1.22
9192,22,20,16,1.18
9193,22,30,19,1.47
9206,972,23,17,1.23
9262,972,27,4,2.64
9271,972,19,17,1.04
9303,972,16,10,1.21
9334,22,17,10,1.28
9335,22,23,21,1.05
9344,22,37,21,1.42
9345,22,15,16,0.91
9361,22,24,16,1.36
9362,22,25,13,1.51
9449,22,18,13,1.11
9450,22,23,12,1.65
9483,22,19,10,1.47
9484,22,12,21,0.56
9591,22,32,18,1.60
9611,22,19,9,1.57
9631,22,16,20,0.84
9632,22,19,24,0.81
9738,22,15,24,0.67
9748,22,11,17,0.84
9757,22,12,19,0.65
9758,22,26,23,1.07
9774,22,17,8,1.46
9775,22,22,23,1.09
9830,22,13,19,0.70
9831,22,9,20,0.46
9832,22,22,19,1.06
9833,22,18,23,0.87
9856,22,10,20,0.49
9857,22,15,22,0.76
9889,22,23,18,1.08
9890,22,22,19,1.20
9891,22,19,17,1.17
9897,22,21,16,1.21
9898,22,25,26,0.98
9986,22,22,20,1.04
9987,22,20,29,0.70
9988,22,22,22,1.08
10008,22,17,20,0.80
10009,22,24,15,1.48
10017,22,22,16,1.21
10018,22,30,24,1.16
10026,22,18,17,1.11
10027,22,22,12,1.72
10120,22,23,24,0.98
10121,22,27,21,1.20
10129,22,20,17,1.18
10130,22,23,6,2.18
10148,22,21,10,1.70
10149,22,18,23,0.79
10150,22,18,15,1.11
10198,22,30,17,1.69
10199,22,11,12,0.84
10207,22,19,12,1.44
10219,22,27,15,1.50
10220,22,23,17,1.28
10235,22,30,12,2.12
10236,22,20,19,1.06
10237,22,12,19,0.64
10238,22,16,21,0.80
10239,22,24,17,1.39
10253,22,21,10,1.62
10254,22,26,11,1.92
10268,22,20,14,1.25
10269,22,24,12,1.64
10333,22,20,18,1.04
10334,22,26,30,1.00
10391,22,25,15,1.42
10392,22,28,10,2.34
10488,22,7,17,0.49
10489,22,20,16,1.21
10490,22,25,24,1.01
10506,22,30,18,1.62
10507,22,25,15,1.39
10521,22,32,28,1.10
10522,22,26,18,1.47
10536,22,25,14,1.37
10537,22,17,14,1.07
10576,22,39,23,1.53
10578,22,16,18,1.00
10594,22,29,19,1.32
10598,22,23,14,1.43
10607,22,17,19,0.86
10608,22,22,23,1.27
10774,22,14,18,0.79
10775,22,21,26,0.84
10776,22,16,17,0.99
10782,22,21,10,1.92
10783,22,17,17,0.97
10784,22,25,21,1.17
10790,22,18,17,1.03
10791,22,19,15,1.15
10792,22,13,17,0.81
10802,22,21,11,1.39
10803,22,27,18,1.55
10857,22,23,13,1.52
10902,22,6,17,0.33
10903,22,21,21,1.03
10982,22,7,16,0.42
11031,22,20,22,0.92
11035,22,30,22,1.40
11041,22,25,19,1.24
11046,22,19,10,1.32
11047,22,19,15,1.24
11051,22,27,23,1.22
11052,22,19,12,1.21
11070,22,26,24,1.06
11071,22,44,36,1.18
11074,22,18,6,1.62
11115,22,23,19,1.06
11116,22,17,14,1.10
11125,22,18,18,1.08
11150,22,7,21,0.40
11151,22,26,22,1.20
11152,22,20,26,0.86
11220,22,21,18,1.09
11236,22,31,13,2.10
11237,22,19,18,1.06
11300,22,15,22,0.73
11308,22,6,19,0.32
11309,22,10,18,0.65
11312,22,16,22,0.79
11313,22,23,15,1.28
11324,22,10,19,0.64
11325,22,26,20,1.38
11333,22,11,19,0.60
11363,22,17,22,0.74
11364,22,14,18,0.74
11365,22,7,17,0.41
11366,22,21,15,1.30
11367,22,18,14,1.14
11392,22,31,9,2.11
11416,22,14,18,0.85
11417,22,26,16,1.31
11418,22,34,31,1.01
11452,22,21,20,1.03
11458,22,15,20,0.87
11459,22,25,19,1.17
11460,22,25,19,1.15
11494,22,18,14,1.12
11506,22,28,13,1.63
11527,22,23,24,1.00
11553,22,23,22,0.99
11554,22,2,20,0.15
11555,22,34,30,1.06
11566,22,19,22,0.93
11576,22,23,13,1.61
11577,22,18,10,1.39
11578,22,15,22,0.81
11643,22,19,20,1.01
11653,22,27,20,1.26
11654,22,7,20,0.32
11681,22,18,20,0.94
11682,22,19,22,0.94
11705,22,31,17,1.58
11724,22,25,17,1.42
11725,22,22,19,1.25
11741,22,28,19,1.26
11754,22,29,16,1.54
11837,22,9,17,0.63
11838,22,22,16,1.18
11839,22,32,20,1.62
11845,22,17,24,0.74
11846,22,16,18,0.89
11969,22,25,24,1.03
11970,22,18,24,0.82
11982,22,21,10,1.63
11983,22,22,22,1.06
11988,22,29,25,1.20
12050,22,23,19,1.26
12079,22,24,10,1.86
12085,22,14,18,0.92
12118,22,17,17,0.98
12119,22,20,17,1.20
12126,22,24,15,1.41
12137,22,24,17,1.30
12183,22,21,14,1.18
12184,22,19,12,1.22
12206,22,23,9,1.57
12207,22,17,8,1.68
12220,22,19,20,0.93
12226,22,12,21,0.61
12231,22,21,25,0.85
12232,22,26,23,1.19
12306,22,18,22,0.80
12309,22,19,17,1.10
12317,22,13,8,1.15
12318,22,22,19,1.14
12337,22,40,25,1.54
12387,22,16,9,1.22
12388,22,26,11,1.56
12389,22,22,22,1.03
12390,22,19,20,0.95
12393,22,11,16,0.76
12511,22,30,24,1.46
12512,22,23,15,1.42
12551,22,15,16,0.97
12552,22,8,17,0.49
12561,22,21,21,0.97
12562,22,22,15,1.27
12563,22,11,16,0.75
12571,22,23,15,1.25
12572,22,13,15,1.06
12573,22,19,19,1.06
