2016,07,30, 007, 10, 008, 16, 07, 00 
2016,07,30, 007, 07, 008, 16, 02, 00 
2016,07,22, 007, 16, 017, 12, 01, 00 
2016,07,22, 007, 16, 017, 02, 00, 00 
2016,07,16, 007, 19, 019, 17, 07, 00 
2016,07,16, 007, 16, 019, 03, 01, 00 
2016,07,16, 007, 09, 019, 16, 02, 00 
2016,07,14, 007, 19, 012, 17, 04, 00 
2016,07,14, 007, 22, 012, 25, 07, 00 
2016,07,14, 007, 16, 012, 09, 01, 00 
2016,07,07, 007, 06, 003, 16, 00, 01 
2016,07,07, 007, 11, 003, 16, 03, 01 
2016,07,06, 007, 16, 013, 12, 02, 01 
2016,07,05, 007, 10, 008, 16, 02, 01 
2016,06,23, 007, 09, 005, 16, 07, 00 
2016,06,23, 007, 09, 005, 16, 04, 00 
2016,06,22, 007, 16, 006, 13, 02, 00 
2016,06,22, 007, 16, 006, 12, 03, 00 
2016,06,21, 007, 06, 000, 16, 03, 00 
2016,06,21, 007, 16, 000, 06, 00, 00 
2016,06,21, 007, 06, 005, 16, 03, 00 
2016,06,21, 007, 19, 005, 16, 02, 00 
2016,06,11, 007, 16, 012, 01, 01, 203 
2016,06,10, 007, 16, 002, 12, 00, 203 
2016,06,09, 007, 19, 196, 16, 01, 203 
2016,05,27, 007, 09, 004, 16, 01, 99 
2016,05,27, 007, 08, 004, 16, 03, 99 
2016,05,26, 007, 17, 001, 19, 01, 99 
2016,05,26, 007, 17, 001, 19, 03, 99 
2016,05,25, 007, 16, 019, 10, 02, 99 
2016,05,25, 007, 11, 019, 16, 01, 99 
2016,05,25, 007, 16, 019, 13, 00, 99 
2016,05,23, 007, 10, 004, 16, 01, 99 
2016,05,23, 007, 08, 004, 16, 03, 99 
2016,05,22, 007, 16, 018, 08, 02, 99 
2016,05,22, 007, 03, 018, 16, 00, 99 
2016,05,22, 007, 16, 018, 03, 01, 99 
2016,05,19, 007, 05, 001, 16, 02, 99 
2016,05,19, 007, 13, 001, 16, 07, 99 
2016,05,11, 007, 16, 013, 14, 01, 99 
2016,05,11, 007, 16, 013, 11, 06, 99 
2016,05,11, 007, 05, 013, 16, 00, 99 
2016,05,05, 007, 11, 012, 16, 01, 99 
2016,05,05, 007, 08, 012, 16, 03, 99 
2016,05,05, 007, 16, 012, 14, 07, 99 
2016,04,29, 007, 16, 019, 14, 06, 99 
2016,04,29, 007, 16, 019, 02, 07, 99 
2016,04,27, 007, 20, 213, 22, 07, 241 
2016,04,27, 007, 14, 213, 16, 02, 241 
2016,04,27, 007, 16, 213, 11, 00, 241 
2016,04,26, 007, 16, 000, 10, 07, 04 
2016,04,26, 007, 10, 000, 16, 01, 04 
2016,04,24, 007, 16, 008, 13, 02, 99 
2016,04,24, 007, 16, 008, 04, 07, 99 
2016,04,21, 007, 15, 008, 19, 02, 04 
2016,04,21, 007, 16, 008, 05, 07, 04 
2016,04,19, 007, 16, 013, 08, 07, 04 
2016,04,19, 007, 22, 013, 19, 06, 04 
2016,04,16, 007, 13, 010, 16, 00, 05 
2016,04,16, 007, 10, 010, 16, 06, 05 
2016,04,16, 007, 16, 010, 07, 07, 05 
2016,04,13, 007, 16, 016, 07, 07, 05 
2016,04,12, 007, 16, 003, 13, 01, 05 
2016,04,10, 007, 03, 017, 16, 00, 99 
2016,04,10, 007, 13, 017, 16, 02, 99 
2016,04,10, 007, 16, 017, 05, 01, 99 
2016,04,08, 007, 16, 011, 09, 02, 173 
2016,04,08, 007, 16, 011, 08, 01, 173 
2016,04,08, 007, 11, 011, 16, 06, 173 
2016,04,08, 007, 19, 011, 17, 07, 173 
2016,04,08, 007, 14, 011, 16, 03, 173 
2016,03,31, 007, 09, 004, 16, 04, 06 
2016,03,31, 007, 16, 004, 12, 07, 06 
2016,03,31, 007, 05, 004, 16, 03, 06 
2016,03,30, 007, 31, 005, 28, 03, 06 
2016,03,29, 007, 13, 016, 16, 00, 06 
2016,03,22, 007, 10, 018, 16, 06, 04 
2016,03,22, 007, 16, 018, 19, 03, 04 
2016,03,20, 007, 13, 005, 16, 03, 04 
2016,03,20, 007, 12, 005, 16, 04, 04 
2016,03,19, 007, 16, 019, 13, 01, 04 
2016,03,19, 007, 16, 019, 14, 07, 04 
2016,03,17, 007, 11, 022, 16, 03, 04 
2016,03,17, 007, 16, 022, 08, 00, 04 
2016,03,14, 007, 16, 012, 13, 07, 176 
2016,03,14, 007, 16, 012, 14, 01, 176 
2016,03,14, 007, 16, 012, 19, 06, 176 
2016,03,13, 007, 19, 001, 17, 01, 04 
2016,03,13, 007, 04, 001, 16, 07, 04 
2016,03,13, 007, 16, 214, 03, 01, 176 
2016,03,13, 007, 16, 214, 07, 03, 176 
2016,03,13, 007, 16, 215, 09, 00, 176 
2016,03,13, 007, 16, 215, 08, 07, 176 
2016,03,08, 007, 04, 017, 16, 01, 04 
2016,03,08, 007, 12, 017, 16, 00, 04 
2016,03,02, 007, 17, 001, 19, 01, 08 
2016,03,02, 007, 14, 016, 16, 03, 08 
2016,03,02, 007, 06, 000, 16, 03, 08 
2016,03,02, 007, 16, 021, 07, 01, 08 
2016,03,02, 007, 16, 004, 08, 00, 08 
2016,02,26, 007, 19, 011, 15, 00, 178 
2016,02,26, 007, 16, 216, 01, 03, 178 
2016,02,23, 007, 14, 004, 16, 04, 04 
2016,02,23, 007, 15, 004, 19, 07, 04 
2016,02,23, 007, 16, 012, 10, 04, 04 
2016,02,23, 007, 13, 012, 16, 01, 04 
2016,02,14, 007, 16, 005, 09, 04, 242 
2016,02,14, 007, 16, 005, 06, 07, 242 
2016,02,13, 007, 16, 005, 11, 03, 242 
2016,02,13, 007, 16, 005, 05, 00, 242 
2016,02,12, 007, 16, 025, 13, 03, 242 
2016,02,12, 007, 16, 025, 05, 07, 242 
2016,02,11, 007, 16, 199, 13, 03, 242 
2016,02,11, 007, 21, 199, 18, 01, 242 
2016,01,31, 007, 03, 018, 16, 03, 205 
2016,01,31, 007, 09, 018, 16, 07, 205 
2016,01,23, 007, 13, 018, 16, 00, 09 
2016,01,23, 007, 04, 018, 16, 03, 09 
2016,01,22, 007, 19, 017, 22, 00, 09 
2016,01,22, 007, 16, 008, 05, 01, 09 
2016,01,14, 007, 11, 071, 16, 04, 182 
2016,01,14, 007, 16, 071, 12, 07, 182 
2015,12,16, 007, 13, 169, 16, 01, 183 
2015,12,16, 007, 01, 169, 16, 00, 183 
2015,12,15, 007, 16, 149, 10, 03, 182 
2015,12,15, 007, 21, 149, 19, 00, 182 
2015,12,13, 007, 16, 011, 14, 06, 182 
2015,12,13, 007, 18, 011, 21, 00, 182 
