2016,07,30, 001, 08, 008, 16, 00, 00 
2016,07,30, 001, 10, 008, 16, 03, 00 
2016,07,29, 001, 16, 000, 14, 02, 00 
2016,07,29, 001, 16, 000, 04, 03, 00 
2016,07,21, 001, 16, 013, 07, 01, 00 
2016,07,21, 001, 16, 013, 13, 03, 00 
2016,07,09, 001, 13, 003, 16, 07, 01 
2016,07,09, 001, 13, 003, 16, 03, 01 
2016,07,08, 001, 16, 114, 03, 07, 01 
2016,07,08, 001, 16, 114, 05, 02, 01 
2016,07,07, 001, 16, 019, 07, 00, 01 
2016,07,07, 001, 16, 019, 09, 07, 01 
2016,07,06, 001, 16, 012, 13, 02, 01 
2016,07,05, 001, 14, 019, 16, 01, 01 
2016,06,26, 001, 13, 012, 16, 01, 98 
2016,06,26, 001, 02, 012, 16, 04, 98 
2016,06,24, 001, 16, 027, 14, 03, 98 
2016,06,24, 001, 16, 002, 13, 01, 98 
2016,06,18, 001, 16, 019, 05, 03, 00 
2016,06,18, 001, 16, 019, 12, 07, 00 
2016,06,16, 001, 16, 027, 06, 03, 00 
2016,06,16, 001, 11, 027, 16, 00, 00 
2016,06,16, 001, 16, 027, 12, 07, 00 
2016,06,15, 001, 16, 018, 06, 01, 00 
2016,06,15, 001, 16, 018, 09, 03, 00 
2016,06,14, 001, 08, 019, 16, 00, 00 
2016,06,14, 001, 16, 019, 00, 03, 00 
2016,06,14, 001, 16, 027, 03, 00, 00 
2016,06,14, 001, 16, 027, 13, 07, 00 
2016,05,26, 001, 19, 007, 17, 01, 99 
2016,05,26, 001, 19, 007, 17, 03, 99 
2016,05,25, 001, 16, 004, 08, 01, 99 
2016,05,25, 001, 16, 004, 09, 07, 99 
2016,05,21, 001, 10, 017, 16, 00, 99 
2016,05,21, 001, 09, 017, 16, 07, 99 
2016,05,19, 001, 16, 007, 05, 02, 99 
2016,05,19, 001, 16, 007, 13, 07, 99 
2016,05,17, 001, 14, 012, 16, 07, 99 
2016,05,17, 001, 13, 012, 16, 03, 99 
2016,05,14, 001, 12, 012, 16, 02, 100 
2016,05,14, 001, 08, 012, 16, 07, 100 
2016,05,14, 001, 16, 012, 14, 06, 100 
2016,05,12, 001, 16, 003, 13, 00, 100 
2016,05,12, 001, 16, 003, 06, 07, 100 
2016,05,11, 001, 09, 004, 16, 02, 100 
2016,05,11, 001, 16, 002, 10, 06, 100 
2016,05,08, 001, 16, 018, 07, 02, 99 
2016,05,08, 001, 16, 018, 11, 03, 99 
2016,05,08, 001, 03, 018, 16, 00, 99 
2016,05,04, 001, 07, 004, 16, 04, 99 
2016,05,04, 001, 11, 004, 16, 03, 99 
2016,05,03, 001, 16, 013, 14, 07, 99 
2016,05,03, 001, 16, 013, 08, 00, 99 
2016,04,26, 001, 22, 017, 19, 02, 04 
2016,04,26, 001, 05, 017, 16, 04, 04 
2016,04,25, 001, 09, 008, 16, 03, 99 
2016,04,25, 001, 16, 008, 14, 02, 99 
2016,04,25, 001, 10, 008, 16, 04, 99 
2016,04,24, 001, 07, 019, 16, 06, 99 
2016,04,24, 001, 16, 019, 13, 03, 99 
2016,04,24, 001, 11, 019, 16, 00, 99 
2016,04,20, 001, 10, 019, 16, 06, 04 
2016,04,20, 001, 06, 019, 16, 02, 04 
2016,04,19, 001, 13, 000, 16, 03, 04 
2016,04,19, 001, 16, 000, 11, 04, 04 
2016,04,01, 001, 05, 017, 16, 07, 06 
2016,04,01, 001, 10, 017, 16, 04, 06 
2016,03,31, 001, 16, 019, 06, 03, 06 
2016,03,31, 001, 16, 019, 10, 00, 06 
2016,03,30, 001, 19, 003, 22, 01, 06 
2016,03,29, 001, 16, 115, 05, 02, 06 
2016,03,23, 001, 16, 005, 14, 06, 04 
2016,03,23, 001, 16, 005, 13, 04, 04 
2016,03,19, 001, 16, 018, 05, 04, 04 
2016,03,19, 001, 16, 018, 06, 02, 04 
2016,03,16, 001, 16, 004, 10, 06, 04 
2016,03,16, 001, 06, 004, 16, 07, 04 
2016,03,13, 001, 17, 007, 19, 01, 04 
2016,03,13, 001, 16, 007, 04, 07, 04 
2016,03,05, 001, 19, 016, 15, 06, 08 
2016,03,05, 001, 16, 016, 03, 07, 08 
2016,03,05, 001, 19, 016, 17, 04, 08 
2016,03,04, 001, 16, 017, 07, 06, 08 
2016,03,04, 001, 12, 017, 16, 07, 08 
2016,03,04, 001, 16, 017, 06, 04, 08 
2016,03,04, 001, 16, 008, 08, 06, 08 
2016,03,04, 001, 16, 008, 05, 02, 08 
2016,03,02, 001, 19, 007, 17, 01, 08 
2016,03,02, 001, 16, 021, 04, 07, 08 
2016,03,02, 001, 16, 004, 14, 06, 08 
2016,03,02, 001, 12, 016, 16, 06, 08 
2016,03,02, 001, 16, 000, 10, 01, 08 
2016,02,25, 001, 16, 017, 12, 02, 101 
2016,02,25, 001, 16, 017, 13, 04, 101 
2016,02,25, 001, 16, 017, 02, 07, 101 
2016,02,24, 001, 16, 022, 06, 07, 04 
2016,02,24, 001, 16, 022, 11, 04, 04 
2016,02,21, 001, 16, 017, 13, 06, 102 
2016,02,21, 001, 16, 017, 14, 01, 102 
2016,02,21, 001, 16, 012, 08, 04, 102 
2016,02,21, 001, 16, 012, 07, 06, 102 
2016,02,20, 001, 16, 013, 07, 02, 102 
2016,02,20, 001, 19, 018, 17, 03, 102 
2016,02,19, 001, 16, 116, 13, 06, 102 
2016,02,19, 001, 16, 013, 13, 03, 102 
2016,02,19, 001, 10, 013, 16, 02, 102 
2016,02,16, 001, 05, 013, 16, 07, 04 
2016,02,16, 001, 16, 013, 04, 06, 04 
2016,02,15, 001, 16, 012, 07, 06, 04 
2016,02,15, 001, 16, 012, 05, 03, 04 
2016,02,11, 001, 16, 008, 09, 04, 04 
2016,02,11, 001, 16, 008, 12, 01, 04 
2016,01,17, 001, 16, 000, 07, 03, 10 
2016,01,17, 001, 16, 000, 03, 01, 10 
2016,01,16, 001, 16, 016, 14, 06, 10 
2016,01,16, 001, 16, 016, 07, 07, 10 
2016,01,16, 001, 06, 016, 16, 00, 10 
2016,01,15, 001, 16, 012, 02, 06, 10 
2016,01,15, 001, 16, 012, 08, 07, 10 
2016,01,14, 001, 16, 023, 07, 06, 10 
2016,01,14, 001, 08, 023, 16, 00, 10 
2016,01,14, 001, 16, 023, 10, 01, 10 
2016,01,14, 001, 16, 117, 04, 01, 10 
2016,01,14, 001, 14, 117, 16, 06, 10 
2016,01,14, 001, 16, 117, 10, 07, 10 
2016,01,14, 001, 07, 013, 16, 02, 10 
2016,01,14, 001, 08, 013, 16, 00, 10 
2015,12,13, 001, 16, 000, 06, 03, 11 
2015,12,13, 001, 14, 000, 16, 02, 11 
2015,12,13, 001, 06, 000, 16, 00, 11 
2015,12,13, 001, 16, 000, 14, 01, 11 
2015,12,13, 001, 16, 000, 14, 06, 11 
2015,12,13, 001, 16, 023, 14, 00, 11 
2015,12,13, 001, 16, 023, 12, 06, 11 
2015,12,12, 001, 16, 003, 08, 00, 11 
2015,12,12, 001, 16, 003, 14, 07, 11 
2015,12,11, 001, 06, 013, 16, 06, 11 
2015,12,11, 001, 11, 013, 16, 03, 11 
2015,12,10, 001, 16, 118, 10, 06, 11 
2015,12,10, 001, 16, 118, 04, 00, 11 
2015,12,06, 001, 16, 004, 12, 00, 103 
2015,12,06, 001, 16, 004, 09, 02, 103 
2015,12,06, 001, 09, 004, 16, 01, 103 
2015,12,06, 001, 16, 022, 05, 06, 103 
2015,12,06, 001, 12, 022, 16, 04, 103 
2015,12,06, 001, 16, 022, 06, 00, 103 
2015,12,05, 001, 12, 004, 16, 03, 103 
2015,12,05, 001, 16, 004, 14, 06, 103 
2015,12,05, 001, 06, 004, 16, 07, 103 
2015,12,04, 001, 16, 023, 10, 00, 103 
2015,12,04, 001, 16, 023, 11, 07, 103 
2015,12,03, 001, 16, 012, 01, 07, 12 
2015,12,03, 001, 16, 012, 06, 00, 12 
2015,11,28, 001, 16, 016, 07, 06, 104 
2015,11,28, 001, 16, 016, 11, 03, 104 
2015,11,28, 001, 09, 016, 16, 02, 104 
2015,11,28, 001, 16, 008, 09, 07, 104 
2015,11,28, 001, 16, 008, 10, 06, 104 
2015,11,28, 001, 11, 008, 16, 00, 104 
2015,11,26, 001, 16, 004, 04, 01, 104 
2015,11,26, 001, 16, 016, 00, 01, 104 
2015,11,24, 001, 16, 018, 08, 02, 12 
2015,11,24, 001, 17, 018, 19, 03, 12 
2015,11,24, 001, 16, 018, 10, 07, 12 
2015,11,18, 001, 16, 027, 14, 06, 12 
2015,11,18, 001, 16, 027, 11, 01, 12 
2015,11,17, 001, 13, 022, 16, 04, 15 
2015,11,17, 001, 16, 013, 10, 06, 15 
2015,11,16, 001, 16, 000, 03, 01, 12 
2015,11,16, 001, 16, 000, 03, 06, 12 
2015,11,14, 001, 16, 008, 10, 02, 105 
2015,11,13, 001, 07, 004, 16, 02, 105 
2015,11,12, 001, 16, 018, 04, 06, 15 
2015,11,12, 001, 16, 000, 14, 01, 15 
2015,11,11, 001, 09, 007, 16, 04, 15 
2015,10,31, 001, 02, 013, 16, 07, 17 
2015,10,31, 001, 09, 013, 16, 03, 17 
2015,10,31, 001, 16, 013, 09, 00, 17 
2015,10,30, 001, 16, 002, 12, 04, 17 
2015,10,30, 001, 16, 002, 06, 01, 17 
2015,10,29, 001, 13, 016, 16, 06, 17 
2015,10,28, 001, 16, 029, 10, 03, 17 
2015,10,25, 001, 16, 028, 14, 06, 15 
2015,10,22, 001, 22, 027, 20, 00, 15 
2015,10,21, 001, 16, 011, 13, 03, 105 
2015,10,21, 001, 16, 028, 07, 03, 15 
2015,10,21, 001, 06, 013, 16, 02, 105 
2015,10,20, 001, 16, 012, 12, 06, 105 
2015,10,20, 001, 16, 011, 08, 00, 15 
2015,10,20, 001, 10, 026, 16, 02, 105 
2015,10,19, 001, 19, 008, 16, 07, 15 
2015,10,19, 001, 16, 030, 09, 07, 12 
2015,10,19, 001, 16, 030, 07, 00, 12 
2015,10,18, 001, 19, 008, 17, 02, 15 
2015,10,15, 001, 16, 018, 09, 00, 15 
2015,10,15, 001, 16, 029, 13, 02, 12 
2015,10,15, 001, 16, 029, 14, 04, 12 
2015,10,14, 001, 05, 013, 16, 07, 15 
2015,10,14, 001, 14, 011, 16, 07, 105 
2015,10,13, 001, 03, 027, 16, 01, 105 
2015,10,13, 001, 16, 026, 02, 04, 15 
2015,10,13, 001, 03, 013, 16, 02, 105 
2015,10,07, 001, 16, 022, 10, 03, 15 
2015,10,06, 001, 16, 004, 14, 03, 105 
2015,10,06, 001, 13, 026, 16, 02, 15 
2015,10,04, 001, 12, 008, 16, 01, 106 
2015,10,04, 001, 12, 008, 16, 02, 106 
2015,10,03, 001, 16, 003, 07, 04, 106 
2015,10,03, 001, 12, 003, 16, 03, 106 
2015,10,03, 001, 16, 003, 09, 07, 106 
2015,10,02, 001, 10, 027, 16, 01, 106 
2015,10,02, 001, 14, 027, 16, 06, 106 
2015,09,30, 001, 10, 008, 16, 01, 105 
2015,09,27, 001, 09, 013, 16, 07, 107 
2015,09,27, 001, 16, 013, 13, 06, 107 
2015,09,27, 001, 16, 013, 12, 02, 107 
2015,09,27, 001, 06, 013, 16, 00, 107 
2015,09,27, 001, 12, 013, 16, 03, 107 
2015,09,26, 001, 16, 004, 07, 02, 107 
2015,09,26, 001, 17, 004, 19, 06, 107 
2015,09,26, 001, 16, 004, 13, 00, 107 
2015,09,26, 001, 16, 004, 01, 03, 107 
2015,09,26, 001, 16, 004, 19, 01, 107 
2015,09,22, 001, 16, 004, 14, 01, 15 
2015,09,22, 001, 16, 000, 04, 03, 15 
2015,09,17, 001, 16, 027, 09, 02, 15 
2015,09,17, 001, 16, 011, 09, 01, 15 
2015,09,17, 001, 13, 004, 16, 07, 15 
2015,09,16, 001, 16, 027, 09, 06, 105 
2015,09,16, 001, 16, 012, 12, 06, 105 
2015,09,15, 001, 16, 007, 08, 06, 15 
2015,09,15, 001, 16, 026, 08, 03, 105 
2015,09,11, 001, 04, 008, 16, 07, 19 
2015,09,11, 001, 05, 008, 16, 02, 19 
2015,09,11, 001, 16, 008, 07, 03, 19 
2015,09,11, 001, 16, 026, 13, 06, 19 
